 TIME                    	QSENS_PEG_V1             	QSENS_PEG_V2             	QSENS_PEG_V3             	QSENS_PEG_V4             	QSENS_PEG_V5             	QSENS_PEG_V6             	QSENS_PEG_V7             	
  +1.1900000000000000E+02	  -1.9754941331344398E+03	  -1.4527125440493182E+03	  -1.4446886490670508E+03	  -1.4445338589061409E+03	  -1.4445318807844342E+03	  -1.4445319358544989E+03	  -1.4445319739919673E+03	
  +1.2000000000000000E+02	  -2.0426177495192583E+03	  -1.5154042238051636E+03	  -1.5074504371492283E+03	  -1.5072960106603634E+03	  -1.5072940090777661E+03	  -1.5072940642432213E+03	  -1.5072941027365378E+03	
  +1.2100000000000000E+02	  -2.1205522457620737E+03	  -1.5890434300081504E+03	  -1.5811331277318666E+03	  -1.5809792754449250E+03	  -1.5809772528355429E+03	  -1.5809773085231886E+03	  -1.5809773475720676E+03	
  +1.2200000000000000E+02	  -2.1503482142062758E+03	  -1.6160575488886295E+03	  -1.6081697593397521E+03	  -1.6080166295838364E+03	  -1.6080145852412779E+03	  -1.6080146404410889E+03	  -1.6080146795378387E+03	
  +1.2300000000000000E+02	  -2.2053335025052206E+03	  -1.6683594447125777E+03	  -1.6604776085555920E+03	  -1.6603253066989957E+03	  -1.6603232431556085E+03	  -1.6603232985194682E+03	  -1.6603233379794381E+03	
  +1.2400000000000000E+02	  -2.2803205371795434E+03	  -1.7403191710053561E+03	  -1.7324302122414420E+03	  -1.7322788046154139E+03	  -1.7322767243363583E+03	  -1.7322767804872278E+03	  -1.7322768206121179E+03	
  +1.2500000000000000E+02	  -2.3464755304452688E+03	  -1.8036800485810795E+03	  -1.7957736772441685E+03	  -1.7956231969286850E+03	  -1.7956211010604536E+03	  -1.7956211579483713E+03	  -1.7956211987077354E+03	
  +1.2600000000000000E+02	  -2.3659787431733021E+03	  -1.8218047232238775E+03	  -1.8138728221840815E+03	  -1.8137232743762070E+03	  -1.8137211621144031E+03	  -1.8137212186973106E+03	  -1.8137212595712672E+03	
  +1.2700000000000000E+02	  -2.3896295798366564E+03	  -1.8445623702826895E+03	  -1.8365985822885934E+03	  -1.8364499561634489E+03	  -1.8364478290170011E+03	  -1.8364478853832011E+03	  -1.8364479264098345E+03	
  +1.2800000000000000E+02	  -2.2965763823561333E+03	  -1.7572447863126295E+03	  -1.7492442110257189E+03	  -1.7490964719347485E+03	  -1.7490943261901293E+03	  -1.7490943798162023E+03	  -1.7490944197435253E+03	
  +1.2900000000000000E+02	  -1.9550860156744955E+03	  -1.4628193223370404E+03	  -1.4547785213373618E+03	  -1.4546316220886993E+03	  -1.4546294527100388E+03	  -1.4546295004062054E+03	  -1.4546295376503770E+03	
  +1.3000000000000000E+02	  -1.2603324090466285E+03	  -8.8381121159953705E+02	  -8.7572920855664700E+02	  -8.7558310642385663E+02	  -8.7558091613149486E+02	  -8.7558095855441547E+02	  -8.7558099342851335E+02	
  +1.3100000000000000E+02	  -4.8663798426620531E+02	  -2.5967676196183749E+02	  -2.5156037682065238E+02	  -2.5141500577518985E+02	  -2.5141278081894788E+02	  -2.5141281041466689E+02	  -2.5141283917610352E+02	
  +1.3200000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3300000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3400000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3500000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3600000000000000E+02	  -2.9069675466005384E+02	  -8.9851643426380292E+01	  -8.2673285075033633E+01	  -8.2535117242219144E+01	  -8.2532934454240333E+01	  -8.2532961926213176E+01	  -8.2532990250780188E+01	
  +1.3700000000000000E+02	  -4.2785344105260577E+02	  -9.3532006288280058E+01	  -8.3366712016888656E+01	  -8.3162369861923651E+01	  -8.3159103394218505E+01	  -8.3159135494102358E+01	  -8.3159173630726457E+01	
  +1.3800000000000000E+02	  -7.9761149876510081E+02	  -3.9244612165518674E+02	  -3.8318300998021635E+02	  -3.8298491194226750E+02	  -3.8298173455692626E+02	  -3.8298177046116638E+02	  -3.8298181029658349E+02	
  +1.3900000000000000E+02	  -1.0404302038216263E+03	  -5.9827180661557441E+02	  -5.8964051671209234E+02	  -5.8944476001642431E+02	  -5.8944160252682866E+02	  -5.8944163992969686E+02	  -5.8944168072881359E+02	
  +1.4000000000000000E+02	  -1.2532828846446389E+03	  -7.8779333998906736E+02	  -7.7963145751167133E+02	  -7.7943716116103417E+02	  -7.7943398698915291E+02	  -7.7943401540387890E+02	  -7.7943405200519919E+02	
  +1.4100000000000000E+02	  -1.4218294534006584E+03	  -9.3909418645866515E+02	  -9.3128447131729774E+02	  -9.3109175130076596E+02	  -9.3108857559104297E+02	  -9.3108860325609385E+02	  -9.3108863976047587E+02	
  +1.4200000000000000E+02	  -1.5405700344627210E+03	  -1.0445894178010212E+03	  -1.0370377760985716E+03	  -1.0368469631946402E+03	  -1.0368437890755106E+03	  -1.0368438164624599E+03	  -1.0368438530678877E+03	
  +1.4300000000000000E+02	  -1.6786724209166139E+03	  -1.1709272723690342E+03	  -1.1635591427140816E+03	  -1.1633705748026025E+03	  -1.1633674065508608E+03	  -1.1633674346442374E+03	  -1.1633674718067819E+03	
  +1.4400000000000000E+02	  -1.7795275513101535E+03	  -1.2620717184984526E+03	  -1.2548281307349155E+03	  -1.2546420794614269E+03	  -1.2546389179010773E+03	  -1.2546389462185984E+03	  -1.2546389836757726E+03	
  +1.4500000000000000E+02	  -1.8802780891442378E+03	  -1.3543993744889333E+03	  -1.3472337101419685E+03	  -1.3470503738145085E+03	  -1.3470472208171223E+03	  -1.3470472496156133E+03	  -1.3470472874767067E+03	
  +1.4600000000000000E+02	  -2.0125960127915826E+03	  -1.4784120313096414E+03	  -1.4712873496952939E+03	  -1.4711068575288612E+03	  -1.4711037162302944E+03	  -1.4711037465065747E+03	  -1.4711037852502786E+03	
  +1.4700000000000000E+02	  -2.0738042375088489E+03	  -1.5336573502677402E+03	  -1.5265442374280299E+03	  -1.5263666497828151E+03	  -1.5263635184972686E+03	  -1.5263635488676571E+03	  -1.5263635877990241E+03	
  +1.4800000000000000E+02	  -2.1511193059501516E+03	  -1.6058519712650925E+03	  -1.5987269855848633E+03	  -1.5985523160633518E+03	  -1.5985491968580704E+03	  -1.5985492277912595E+03	  -1.5985492671316736E+03	
  +1.4900000000000000E+02	  -2.2695438330123948E+03	  -1.7186598756395119E+03	  -1.7115043796531500E+03	  -1.7113326010772616E+03	  -1.7113294974658218E+03	  -1.7113295301115149E+03	  -1.7113295704186733E+03	
  +1.5000000000000000E+02	  -2.3605266367294948E+03	  -1.8050413520724246E+03	  -1.7978395281449864E+03	  -1.7976705575924441E+03	  -1.7976674675051352E+03	  -1.7976675002174197E+03	  -1.7976675406064685E+03	
  +1.5100000000000000E+02	  -2.3389781332859739E+03	  -1.7821917465121815E+03	  -1.7749328873888478E+03	  -1.7747666390103743E+03	  -1.7747635608560774E+03	  -1.7747635921498065E+03	  -1.7747636319330770E+03	
  +1.5200000000000000E+02	  -2.2638078178319561E+03	  -1.7118399274752414E+03	  -1.7045151220919038E+03	  -1.7043514784657207E+03	  -1.7043484116037662E+03	  -1.7043484404766075E+03	  -1.7043484791526505E+03	
  +1.5300000000000000E+02	  -1.9403773984358547E+03	  -1.4342826836748156E+03	  -1.4268854283619830E+03	  -1.4267242518360781E+03	  -1.4267211915549485E+03	  -1.4267212149612035E+03	  -1.4267212510151492E+03	
  +1.5400000000000000E+02	  -1.2835939656247356E+03	  -8.9108580237919875E+02	  -8.8361402597983306E+02	  -8.8345519112360478E+02	  -8.8345213554371958E+02	  -8.8345215177388241E+02	  -8.8345218439678138E+02	
  +1.5500000000000000E+02	  -4.3842111210326885E+02	  -1.9622134551195333E+02	  -1.8868003662274526E+02	  -1.8852338556715927E+02	  -1.8852033209626265E+02	  -1.8852033916458601E+02	  -1.8852036732818817E+02	
  +1.5600000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5700000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5800000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5900000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6000000000000000E+02	  -2.5145367759562825E+02	  -3.8363005298974500E+01	  -3.1575105726677634E+01	  -3.1431226386942068E+01	  -3.1428343072577057E+01	  -3.1428331454185326E+01	  -3.1428349757399086E+01	
  +1.6100000000000000E+02	  -4.3810857213979290E+02	  -8.6714057850343721E+01	  -7.7070203829385008E+01	  -7.6859103721535249E+01	  -7.6854889547269948E+01	  -7.6854884522544893E+01	  -7.6854917854957847E+01	
  +1.6200000000000000E+02	  -8.3525336687987624E+02	  -4.1313442743685260E+02	  -4.0432490450549682E+02	  -4.0412166989429767E+02	  -4.0411762169900715E+02	  -4.0411762187039506E+02	  -4.0411765688045773E+02	
  +1.6300000000000000E+02	  -1.0759347274263396E+03	  -6.1734721849822188E+02	  -6.0911564753283972E+02	  -6.0891607694031529E+02	  -6.0891210367013321E+02	  -6.0891210577717209E+02	  -6.0891214153306589E+02	
  +1.6400000000000000E+02	  -1.2743550867766842E+03	  -7.9305181400050640E+02	  -7.8524505864347645E+02	  -7.8504809175332400E+02	  -7.8504416813394448E+02	  -7.8504417145153411E+02	  -7.8504420775864844E+02	
  +1.6500000000000000E+02	  -1.4239958515500696E+03	  -9.2653841051402878E+02	  -9.1904168844468597E+02	  -9.1884724442539186E+02	  -9.1884336533342582E+02	  -9.1884337003815187E+02	  -9.1884340698952417E+02	
  +1.6600000000000000E+02	  -1.5977618570873558E+03	  -1.0863381823753434E+03	  -1.0790610712908924E+03	  -1.0788693350235926E+03	  -1.0788655017687749E+03	  -1.0788655088561520E+03	  -1.0788655469154764E+03	
  +1.6700000000000000E+02	  -1.6991263715583475E+03	  -1.1772462005689285E+03	  -1.1701160548299397E+03	  -1.1699272032669853E+03	  -1.1699234058095712E+03	  -1.1699234102644834E+03	  -1.1699234468480709E+03	
  +1.6800000000000000E+02	  -1.8013588733803431E+03	  -1.2705395719277265E+03	  -1.2635013823334634E+03	  -1.2633156059155490E+03	  -1.2633118508326975E+03	  -1.2633118559771517E+03	  -1.2633118927675907E+03	
  +1.6900000000000000E+02	  -1.9263848518644836E+03	  -1.3870674581977030E+03	  -1.3800773090525247E+03	  -1.3798947150906072E+03	  -1.3798910038499291E+03	  -1.3798910106106418E+03	  -1.3798910480537500E+03	
  +1.7000000000000000E+02	  -2.0464184411590834E+03	  -1.4993579969960649E+03	  -1.4923814309948204E+03	  -1.4922020648423479E+03	  -1.4921983973948622E+03	  -1.4921984059885199E+03	  -1.4921984441812699E+03	
  +1.7100000000000000E+02	  -2.1318526429579988E+03	  -1.5786607171060098E+03	  -1.5716706303775986E+03	  -1.5714944830713730E+03	  -1.5714908578596257E+03	  -1.5714908677306375E+03	  -1.5714909063908419E+03	
  +1.7200000000000000E+02	  -2.2494665246544796E+03	  -1.6902416976936622E+03	  -1.6832167449487224E+03	  -1.6830437683570774E+03	  -1.6830401868698418E+03	  -1.6830401989273871E+03	  -1.6830402384969475E+03	
  +1.7300000000000000E+02	  -2.3045216505416133E+03	  -1.7411824088177125E+03	  -1.7341057574946176E+03	  -1.7339358620645580E+03	  -1.7339323216270216E+03	  -1.7339323346329504E+03	  -1.7339323744952169E+03	
  +1.7400000000000000E+02	  -2.3995843042252654E+03	  -1.8319910802703107E+03	  -1.8248496190316735E+03	  -1.8246826939844257E+03	  -1.8246791965759166E+03	  -1.8246792115489498E+03	  -1.8246792522003543E+03	
  +1.7500000000000000E+02	  -2.4625423869480787E+03	  -1.8916147920849949E+03	  -1.8843984248678821E+03	  -1.8842343332334774E+03	  -1.8842308777313758E+03	  -1.8842308940913499E+03	  -1.8842309352403788E+03	
  +1.7600000000000000E+02	  -2.3552802500816556E+03	  -1.7893116777788989E+03	  -1.7820128031968402E+03	  -1.7818513816412542E+03	  -1.7818479607665120E+03	  -1.7818479748368211E+03	  -1.7818480146658976E+03	
  +1.7700000000000000E+02	  -2.0282737915105749E+03	  -1.5081517642123147E+03	  -1.5007650175976371E+03	  -1.5006060968450956E+03	  -1.5006027054930507E+03	  -1.5006027146342437E+03	  -1.5006027518313706E+03	
  +1.7800000000000000E+02	  -1.3714249482056910E+03	  -9.6524461848199508E+02	  -9.5776863369817238E+02	  -9.5761205663204680E+02	  -9.5760869058468506E+02	  -9.5760869240545424E+02	  -9.5760872577230009E+02	
  +1.7900000000000000E+02	  -5.8316948039541876E+02	  -3.2641669859799862E+02	  -3.1885644751376998E+02	  -3.1870203620400099E+02	  -3.1869870321571102E+02	  -3.1869870167374660E+02	  -3.1869873316211169E+02	
  +1.8000000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8100000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8200000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8300000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8400000000000000E+02	  -3.8135552799307652E+02	  -1.4035523060940784E+02	  -1.3347705938875245E+02	  -1.3333497316982877E+02	  -1.3333192939626989E+02	  -1.3333192745474079E+02	  -1.3333195675093893E+02	
  +1.8500000000000000E+02	  -6.6716136743200400E+02	  -2.7620131955188765E+02	  -2.6638584285575826E+02	  -2.6617718367163133E+02	  -2.6617272435777983E+02	  -2.6617271706366654E+02	  -2.6617275796880540E+02	
  +1.8600000000000000E+02	  -9.7044288420830787E+02	  -5.1816532314044082E+02	  -5.0914265238154707E+02	  -5.0894154410138532E+02	  -5.0893727618149688E+02	  -5.0893727214107940E+02	  -5.0893731308602577E+02	
  +1.8700000000000000E+02	  -1.2246224831759910E+03	  -7.3993096515051730E+02	  -7.3144416420363473E+02	  -7.3124645897778407E+02	  -7.3124229148952691E+02	  -7.3124229091070777E+02	  -7.3124233288224013E+02	
  +1.8800000000000000E+02	  -1.4145853686786349E+03	  -9.1005517084640326E+02	  -9.0195365577848713E+02	  -9.0175829838527159E+02	  -9.0175419414607995E+02	  -9.0175419191174933E+02	  -9.0175423254699422E+02	
  +1.8900000000000000E+02	  -1.5826868639484007E+03	  -1.0632952648328962E+03	  -1.0554740330220545E+03	  -1.0552809443984647E+03	  -1.0552769023849444E+03	  -1.0552769021285019E+03	  -1.0552769433301248E+03	
  +1.9000000000000000E+02	  -1.7393333805982966E+03	  -1.2074938891374966E+03	  -1.1998696951097345E+03	  -1.1996790497415354E+03	  -1.1996750680008040E+03	  -1.1996750700514517E+03	  -1.1996751119814458E+03	
  +1.9100000000000000E+02	  -1.8271434568346112E+03	  -1.2859406771119845E+03	  -1.2784481665791072E+03	  -1.2782601595576978E+03	  -1.2782562339436190E+03	  -1.2782562370005001E+03	  -1.2782562790071752E+03	
  +1.9200000000000000E+02	  -1.9200548209806814E+03	  -1.3709366579031162E+03	  -1.3635245903531847E+03	  -1.3633393770203070E+03	  -1.3633355066662014E+03	  -1.3633355110671173E+03	  -1.3633355533123190E+03	
  +1.9300000000000000E+02	  -2.0206516996421199E+03	  -1.4643695047684428E+03	  -1.4569977308276584E+03	  -1.4568154075791838E+03	  -1.4568115916973015E+03	  -1.4568115978633425E+03	  -1.4568116405544893E+03	
  +1.9400000000000000E+02	  -2.1080139068990325E+03	  -1.5456147597193899E+03	  -1.5382518375785262E+03	  -1.5380724429951399E+03	  -1.5380686798060663E+03	  -1.5380686876469508E+03	  -1.5380687307420062E+03	
  +1.9500000000000000E+02	  -2.1523509764626101E+03	  -1.5857637042410995E+03	  -1.5783849912410403E+03	  -1.5782085130102048E+03	  -1.5782047993005974E+03	  -1.5782048079392471E+03	  -1.5782048510096304E+03	
  +1.9600000000000000E+02	  -2.2577254211961281E+03	  -1.6864262206066264E+03	  -1.6790124936847708E+03	  -1.6788388865531474E+03	  -1.6788352241922723E+03	  -1.6788352351895714E+03	  -1.6788352790105516E+03	
  +1.9700000000000000E+02	  -2.3007914797095868E+03	  -1.7265015478887558E+03	  -1.7190378633711455E+03	  -1.7188670415494448E+03	  -1.7188634269351912E+03	  -1.7188634390134200E+03	  -1.7188634829596792E+03	
  +1.9800000000000000E+02	  -2.3536314978121127E+03	  -1.7770151035973129E+03	  -1.7694900356019748E+03	  -1.7693218926649183E+03	  -1.7693183255080517E+03	  -1.7693183389446513E+03	  -1.7693183831579784E+03	
  +1.9900000000000000E+02	  -2.4107645491728754E+03	  -1.8321234661613562E+03	  -1.8245284431172297E+03	  -1.8243628532308230E+03	  -1.8243593332920680E+03	  -1.8243593483067591E+03	  -1.8243593928999883E+03	
  +2.0000000000000000E+02	  -2.3132796217035366E+03	  -1.7403316528765783E+03	  -1.7326604499806635E+03	  -1.7324972613981349E+03	  -1.7324937813520130E+03	  -1.7324937945748891E+03	  -1.7324938378898191E+03	
  +2.0100000000000000E+02	  -2.0121764498189809E+03	  -1.4813186623286808E+03	  -1.4735671599713562E+03	  -1.4734062155677914E+03	  -1.4734027697673287E+03	  -1.4734027785945027E+03	  -1.4734028193459756E+03	
  +2.0200000000000000E+02	  -1.3579368412138181E+03	  -9.4370049551813054E+02	  -9.3586762102928390E+02	  -9.3570876421315427E+02	  -9.3570535168735694E+02	  -9.3570535582870320E+02	  -9.3570539387569670E+02	
  +2.0300000000000000E+02	  -5.2850650771945880E+02	  -2.6375085668728747E+02	  -2.5584367347198986E+02	  -2.5568673853892255E+02	  -2.5568334220396207E+02	  -2.5568333314722787E+02	  -2.5568336429975375E+02	
  +2.0400000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0500000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0600000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0700000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0800000000000000E+02	  -3.7728060067777960E+02	  -1.2110748933867097E+02	  -1.1392474865862239E+02	  -1.1377939997142772E+02	  -1.1377630733071175E+02	  -1.1377630161991132E+02	  -1.1377633160279836E+02	
  +2.0900000000000000E+02	  -6.9344238492297222E+02	  -2.6866294584461707E+02	  -2.5839173278376927E+02	  -2.5817795140068847E+02	  -2.5817341250089692E+02	  -2.5817339569099016E+02	  -2.5817343542903967E+02	
  +2.1000000000000000E+02	  -1.0382874100641454E+03	  -5.6594227103996241E+02	  -5.5645728495399169E+02	  -5.5625097567512330E+02	  -5.5624663751813614E+02	  -5.5624662793634195E+02	  -5.5624666936836036E+02	
  +2.1100000000000000E+02	  -1.2161279234087833E+03	  -7.2004741318049923E+02	  -7.1107909665401587E+02	  -7.1087601985551987E+02	  -7.1087177980332001E+02	  -7.1087177254638425E+02	  -7.1087181421232845E+02	
  +2.1200000000000000E+02	  -1.4183892958191893E+03	  -9.0661057169324260E+02	  -8.9801283194439748E+02	  -8.9781194110832007E+02	  -8.9780777369958003E+02	  -8.9780776998397164E+02	  -8.9780781276727600E+02	
  +2.1300000000000000E+02	  -1.5507767146044500E+03	  -1.0283765816726891E+03	  -1.0200459168773004E+03	  -1.0198471264295883E+03	  -1.0198430103689175E+03	  -1.0198430034077060E+03	  -1.0198430439463784E+03	
